indicator_id,name,measure,geo_type_name,geo_join_id,data_value,geo_place_name,measure_info,time_period,message,start_date,unique_id
365,Fine particles (PM 2.5),Mean,UHF34,202,14.16,Downtown - Heights - Slope,mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,173094
365,Fine particles (PM 2.5),Mean,UHF34,101,10.38,Kingsbridge - Riverdale,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,173599
365,Fine particles (PM 2.5),Mean,UHF34,102,6.49,Northeast Bronx,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742293
365,Fine particles (PM 2.5),Mean,UHF34,102,7.46,Northeast Bronx,mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547498
365,Fine particles (PM 2.5),Mean,UHF34,102,10.14,Northeast Bronx,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334083
365,Fine particles (PM 2.5),Mean,UHF34,102,10.33,Northeast Bronx,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,173600
365,Fine particles (PM 2.5),Mean,UHF34,302,7.00,Central Harlem - Morningside Heights,mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649837
365,Fine particles (PM 2.5),Mean,UHF34,302,8.44,Central Harlem - Morningside Heights,mcg/m3,Winter 2017-18,,2017-12-01T00:00:00.000,605839
365,Fine particles (PM 2.5),Mean,UHF34,302,13.10,Central Harlem - Morningside Heights,mcg/m3,Winter 2013-14,,2013-12-01T00:00:00.000,211874
365,Fine particles (PM 2.5),Mean,UHF34,302,14.56,Central Harlem - Morningside Heights,mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,173105
365,Fine particles (PM 2.5),Mean,UHF34,301,7.11,Washington Heights,mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649834
365,Fine particles (PM 2.5),Mean,UHF34,301,8.29,Washington Heights,mcg/m3,Winter 2017-18,,2017-12-01T00:00:00.000,605836
365,Fine particles (PM 2.5),Mean,UHF34,202,8.55,Downtown - Heights - Slope,mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669696
365,Fine particles (PM 2.5),Mean,UHF34,202,10.29,Downtown - Heights - Slope,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,334094
365,Fine particles (PM 2.5),Mean,UHF34,202,11.11,Downtown - Heights - Slope,mcg/m3,Winter 2012-13,,2012-12-01T00:00:00.000,173230
365,Fine particles (PM 2.5),Mean,UHF34,202,10.49,Downtown - Heights - Slope,mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,174148
375,Nitrogen dioxide (NO2),Mean,UHF34,201,25.08,Greenpoint,ppb,Annual Average 2010,,2009-12-01T00:00:00.000,172617
386,Ozone (O3),Mean,UHF34,410,33.59,Rockaways,ppb,Summer 2009,,2009-06-01T00:00:00.000,221945
375,Nitrogen dioxide (NO2),Mean,UHF34,410,21.03,Rockaways,ppb,Winter 2008-09,,2008-12-01T00:00:00.000,171585
375,Nitrogen dioxide (NO2),Mean,UHF34,410,14.41,Rockaways,ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602908
375,Nitrogen dioxide (NO2),Mean,UHF34,410,22.68,Rockaways,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,211578
386,Ozone (O3),Mean,UHF34,210,33.33,Coney Island - Sheepshead Bay,ppb,Summer 2019,,2019-06-01T00:00:00.000,650977
386,Ozone (O3),Mean,UHF34,210,33.88,Coney Island - Sheepshead Bay,ppb,Summer 2013,,2013-06-01T00:00:00.000,221871
386,Ozone (O3),Mean,UHF34,210,37.08,Coney Island - Sheepshead Bay,ppb,Summer 2012,,2012-06-01T00:00:00.000,221870
375,Nitrogen dioxide (NO2),Mean,UHF34,210,15.62,Coney Island - Sheepshead Bay,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412594
375,Nitrogen dioxide (NO2),Mean,UHF34,210,12.25,Coney Island - Sheepshead Bay,ppb,Summer 2012,,2012-06-01T00:00:00.000,172184
375,Nitrogen dioxide (NO2),Mean,UHF34,210,23.25,Coney Island - Sheepshead Bay,ppb,Winter 2016-17,,2016-12-01T00:00:00.000,549927
375,Nitrogen dioxide (NO2),Mean,UHF34,210,17.63,Coney Island - Sheepshead Bay,ppb,Annual Average 2014,,2013-12-01T00:00:00.000,211769
365,Fine particles (PM 2.5),Mean,CD,209,8.99,Parkchester and Soundview (CD9),mcg/m3,Annual Average 2015,,2015-01-01T00:00:00.000,334243
365,Fine particles (PM 2.5),Mean,CD,209,8.63,Parkchester and Soundview (CD9),mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,213951
365,Fine particles (PM 2.5),Mean,CD,209,10.68,Parkchester and Soundview (CD9),mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,170302
365,Fine particles (PM 2.5),Mean,CD,209,10.82,Parkchester and Soundview (CD9),mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,170184
365,Fine particles (PM 2.5),Mean,CD,211,6.01,Morris Park and Bronxdale (CD11),mcg/m3,Annual Average 2020,,2020-01-01T00:00:00.000,669874
365,Fine particles (PM 2.5),Mean,CD,211,10.45,Morris Park and Bronxdale (CD11),mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,170304
365,Fine particles (PM 2.5),Mean,CD,211,10.63,Morris Park and Bronxdale (CD11),mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,170186
365,Fine particles (PM 2.5),Mean,CD,111,6.38,East Harlem (CD11),mcg/m3,Annual Average 2020,,2020-01-01T00:00:00.000,669579
365,Fine particles (PM 2.5),Mean,CD,111,7.80,East Harlem (CD11),mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,649926
365,Fine particles (PM 2.5),Mean,CD,111,9.50,East Harlem (CD11),mcg/m3,Annual Average 2015,,2015-01-01T00:00:00.000,334213
365,Fine particles (PM 2.5),Mean,CD,111,9.25,East Harlem (CD11),mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,213941
365,Fine particles (PM 2.5),Mean,CD,111,11.12,East Harlem (CD11),mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,170292
365,Fine particles (PM 2.5),Mean,CD,111,11.54,East Harlem (CD11),mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,170174
365,Fine particles (PM 2.5),Mean,CD,109,6.30,Morningside Heights and Hamilton Heights (CD9),mcg/m3,Annual Average 2020,,2020-01-01T00:00:00.000,669573
365,Fine particles (PM 2.5),Mean,CD,109,7.53,Morningside Heights and Hamilton Heights (CD9),mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,649920
365,Fine particles (PM 2.5),Mean,CD,109,9.17,Morningside Heights and Hamilton Heights (CD9),mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,213939
365,Fine particles (PM 2.5),Mean,CD,109,11.69,Morningside Heights and Hamilton Heights (CD9),mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,170172
365,Fine particles (PM 2.5),Mean,CD,109,11.19,Morningside Heights and Hamilton Heights (CD9),mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,170290
365,Fine particles (PM 2.5),Mean,CD,209,6.20,Parkchester and Soundview (CD9),mcg/m3,Annual Average 2020,,2020-01-01T00:00:00.000,669868
365,Fine particles (PM 2.5),Mean,CD,209,8.23,Parkchester and Soundview (CD9),mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,411027
365,Fine particles (PM 2.5),Mean,UHF34,304,9.21,Upper West Side,mcg/m3,Winter 2017-18,,2017-12-01T00:00:00.000,605845
365,Fine particles (PM 2.5),Mean,UHF34,304,13.77,Upper West Side,mcg/m3,Winter 2013-14,,2013-12-01T00:00:00.000,211876
365,Fine particles (PM 2.5),Mean,UHF34,304,14.69,Upper West Side,mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,173107
365,Fine particles (PM 2.5),Mean,UHF34,103,10.16,Fordham - Bronx Pk,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334086
365,Fine particles (PM 2.5),Mean,UHF34,303,8.36,East Harlem,mcg/m3,Winter 2017-18,,2017-12-01T00:00:00.000,605842
365,Fine particles (PM 2.5),Mean,UHF34,303,7.11,East Harlem,mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649840
365,Fine particles (PM 2.5),Mean,UHF34,303,14.13,East Harlem,mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,173106
365,Fine particles (PM 2.5),Mean,UHF34,103,6.68,Fordham - Bronx Pk,mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669705
365,Fine particles (PM 2.5),Mean,UHF34,103,7.77,Fordham - Bronx Pk,mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649796
365,Fine particles (PM 2.5),Mean,UHF34,104,7.81,Pelham - Throgs Neck,mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649799
365,Fine particles (PM 2.5),Mean,UHF34,104,7.28,Pelham - Throgs Neck,mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669702
365,Fine particles (PM 2.5),Mean,UHF34,104,9.68,Pelham - Throgs Neck,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,334088
365,Fine particles (PM 2.5),Mean,UHF34,203,7.81,Bedford Stuyvesant - Crown Heights,mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669693
375,Nitrogen dioxide (NO2),Mean,UHF34,204,25.50,East New York,ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667352
375,Nitrogen dioxide (NO2),Mean,UHF34,204,11.97,East New York,ppb,Summer 2019,,2019-06-01T00:00:00.000,643466
375,Nitrogen dioxide (NO2),Mean,UHF34,103,21.01,Fordham - Bronx Pk,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,172683
375,Nitrogen dioxide (NO2),Mean,UHF34,104,19.94,Pelham - Throgs Neck,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,172684
375,Nitrogen dioxide (NO2),Mean,UHF34,103,18.38,Fordham - Bronx Pk,ppb,Summer 2011,,2011-06-01T00:00:00.000,172139
375,Nitrogen dioxide (NO2),Mean,UHF34,103,19.33,Fordham - Bronx Pk,ppb,Winter 2020-21,,2020-12-01T00:00:00.000,741025
375,Nitrogen dioxide (NO2),Mean,UHF34,103,21.54,Fordham - Bronx Pk,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412559
386,Ozone (O3),Mean,UHF34,304,30.54,Upper West Side,ppb,Summer 2016,,2016-06-01T00:00:00.000,412054
386,Ozone (O3),Mean,UHF34,103,32.53,Fordham - Bronx Pk,ppb,Summer 2010,,2010-06-01T00:00:00.000,221802
386,Ozone (O3),Mean,UHF34,304,28.68,Upper West Side,ppb,Summer 2010,,2010-06-01T00:00:00.000,221898
386,Ozone (O3),Mean,UHF34,304,27.89,Upper West Side,ppb,Summer 2011,,2011-06-01T00:00:00.000,221899
386,Ozone (O3),Mean,UHF34,103,32.78,Fordham - Bronx Pk,ppb,Summer 2016,,2016-06-01T00:00:00.000,412038
386,Ozone (O3),Mean,UHF34,104,33.63,Pelham - Throgs Neck,ppb,Summer 2016,,2016-06-01T00:00:00.000,412039
386,Ozone (O3),Mean,UHF34,104,34.24,Pelham - Throgs Neck,ppb,Summer 2011,,2011-06-01T00:00:00.000,221809
386,Ozone (O3),Mean,UHF34,104,34.31,Pelham - Throgs Neck,ppb,Summer 2010,,2010-06-01T00:00:00.000,221808
386,Ozone (O3),Mean,UHF34,203,32.98,Bedford Stuyvesant - Crown Heights,ppb,Summer 2016,,2016-06-01T00:00:00.000,412042
386,Ozone (O3),Mean,UHF34,204,33.50,East New York,ppb,Summer 2011,,2011-06-01T00:00:00.000,221833
375,Nitrogen dioxide (NO2),Mean,UHF34,103,19.44,Fordham - Bronx Pk,ppb,Annual Average 2014,,2013-12-01T00:00:00.000,211758
375,Nitrogen dioxide (NO2),Mean,UHF34,103,23.32,Fordham - Bronx Pk,ppb,Winter 2011-12,,2011-12-01T00:00:00.000,171663
375,Nitrogen dioxide (NO2),Mean,UHF34,103,14.87,Fordham - Bronx Pk,ppb,Summer 2017,,2017-06-01T00:00:00.000,549892
375,Nitrogen dioxide (NO2),Mean,UHF34,103,13.15,Fordham - Bronx Pk,ppb,Summer 2020,,2020-06-01T00:00:00.000,667323
375,Nitrogen dioxide (NO2),Mean,UHF34,103,26.33,Fordham - Bronx Pk,ppb,Winter 2016-17,,2016-12-01T00:00:00.000,549894
386,Ozone (O3),Mean,UHF34,211,31.54,Williamsburg - Bushwick,ppb,Summer 2011,,2011-06-01T00:00:00.000,221875
386,Ozone (O3),Mean,UHF34,211,32.38,Williamsburg - Bushwick,ppb,Summer 2010,,2010-06-01T00:00:00.000,221874
386,Ozone (O3),Mean,UHF34,209,29.84,Bensonhurst - Bay Ridge,ppb,Summer 2020,,2020-06-01T00:00:00.000,670925
386,Ozone (O3),Mean,UHF34,209,30.90,Bensonhurst - Bay Ridge,ppb,Summer 2018,,2018-06-01T00:00:00.000,605284
386,Ozone (O3),Mean,UHF34,209,30.05,Bensonhurst - Bay Ridge,ppb,Summer 2017,,2017-06-01T00:00:00.000,549381
386,Ozone (O3),Mean,UHF34,211,26.65,Williamsburg - Bushwick,ppb,2-Year Summer Average 2009-2010,,2009-06-01T00:00:00.000,122138
375,Nitrogen dioxide (NO2),Mean,UHF34,211,19.67,Williamsburg - Bushwick,ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643486
375,Nitrogen dioxide (NO2),Mean,UHF34,211,29.79,Williamsburg - Bushwick,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,211566
386,Ozone (O3),Mean,UHF34,209,26.86,Bensonhurst - Bay Ridge,ppb,Summer 2009,,2009-06-01T00:00:00.000,221861
386,Ozone (O3),Mean,UHF34,211,24.76,Williamsburg - Bushwick,ppb,Summer 2009,,2009-06-01T00:00:00.000,221873
375,Nitrogen dioxide (NO2),Mean,UHF34,209,17.69,Bensonhurst - Bay Ridge,ppb,Annual Average 2017,,2017-01-01T00:00:00.000,549923
375,Nitrogen dioxide (NO2),Mean,UHF34,209,24.90,Bensonhurst - Bay Ridge,ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336654
375,Nitrogen dioxide (NO2),Mean,UHF34,209,18.95,Bensonhurst - Bay Ridge,ppb,Summer 2009,,2009-06-01T00:00:00.000,172081
375,Nitrogen dioxide (NO2),Mean,UHF34,209,18.58,Bensonhurst - Bay Ridge,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,172727
365,Fine particles (PM 2.5),Mean,UHF34,211,10.33,Williamsburg - Bushwick,mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,174157
365,Fine particles (PM 2.5),Mean,UHF42,101,8.65,Kingsbridge - Riverdale,mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,212794
365,Fine particles (PM 2.5),Mean,UHF42,101,11.03,Kingsbridge - Riverdale,mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,178399
365,Fine particles (PM 2.5),Mean,UHF42,101,10.65,Kingsbridge - Riverdale,mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,178483
375,Nitrogen dioxide (NO2),Mean,UHF34,501502,23.54,Northern SI,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,211583
375,Nitrogen dioxide (NO2),Mean,UHF34,309310,38.85,Union Square-Lower Manhattan,ppb,Winter 2008-09,,2008-12-01T00:00:00.000,171588
375,Nitrogen dioxide (NO2),Mean,UHF34,501502,14.17,Northern SI,ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643537
375,Nitrogen dioxide (NO2),Mean,UHF34,501502,24.38,Northern SI,ppb,Winter 2008-09,,2008-12-01T00:00:00.000,171590
386,Ozone (O3),Mean,UHF34,211,29.34,Williamsburg - Bushwick,ppb,Summer 2019,,2019-06-01T00:00:00.000,650978
386,Ozone (O3),Mean,UHF34,211,31.10,Williamsburg - Bushwick,ppb,Summer 2015,,2015-06-01T00:00:00.000,338228
375,Nitrogen dioxide (NO2),Mean,UHF34,211,28.70,Williamsburg - Bushwick,ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667394
386,Ozone (O3),Mean,UHF34,209,30.41,Bensonhurst - Bay Ridge,ppb,Summer 2021,,2021-06-01T00:00:00.000,743672
386,Ozone (O3),Mean,UHF34,209,34.28,Bensonhurst - Bay Ridge,ppb,Summer 2012,,2012-06-01T00:00:00.000,221864
386,Ozone (O3),Mean,UHF34,209,31.44,Bensonhurst - Bay Ridge,ppb,Summer 2013,,2013-06-01T00:00:00.000,221865
386,Ozone (O3),Mean,UHF34,211,29.28,Williamsburg - Bushwick,ppb,Summer 2021,,2021-06-01T00:00:00.000,743670
375,Nitrogen dioxide (NO2),Mean,UHF34,209,13.99,Bensonhurst - Bay Ridge,ppb,Summer 2013,,2013-06-01T00:00:00.000,172217
365,Fine particles (PM 2.5),Mean,UHF42,101,8.68,Kingsbridge - Riverdale,mcg/m3,Summer 2021,,2021-06-01T00:00:00.000,742163
365,Fine particles (PM 2.5),Mean,UHF42,301,11.55,Washington Heights,mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,178417
365,Fine particles (PM 2.5),Mean,UHF42,301,7.76,Washington Heights,mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,649719
365,Fine particles (PM 2.5),Mean,UHF42,201,10.49,Greenpoint,mcg/m3,Annual Average 2015,,2015-01-01T00:00:00.000,333973
375,Nitrogen dioxide (NO2),Mean,UHF42,102,12.38,Northeast Bronx,ppb,Summer 2021,,2021-06-01T00:00:00.000,740897
375,Nitrogen dioxide (NO2),Mean,UHF42,202,21.65,Downtown - Heights - Slope,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412453
365,Fine particles (PM 2.5),Mean,UHF42,102,6.32,Northeast Bronx,mcg/m3,Winter 2020-21,,2020-12-01T00:00:00.000,742165
365,Fine particles (PM 2.5),Mean,CD,105,10.94,Midtown (CD5),mcg/m3,Summer 2021,,2021-06-01T00:00:00.000,742406
365,Fine particles (PM 2.5),Mean,CD,105,11.34,Midtown (CD5),mcg/m3,Annual Average 2016,,2015-12-31T00:00:00.000,410980
365,Fine particles (PM 2.5),Mean,CD,105,14.80,Midtown (CD5),mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,169460
365,Fine particles (PM 2.5),Mean,CD,105,15.03,Midtown (CD5),mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,169519
375,Nitrogen dioxide (NO2),Mean,UHF42,202,24.83,Downtown - Heights - Slope,ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643344
375,Nitrogen dioxide (NO2),Mean,UHF42,102,14.27,Northeast Bronx,ppb,Summer 2013,,2013-06-01T00:00:00.000,176048
375,Nitrogen dioxide (NO2),Mean,UHF42,102,16.25,Northeast Bronx,ppb,Summer 2012,,2012-06-01T00:00:00.000,176006
375,Nitrogen dioxide (NO2),Mean,UHF42,202,19.95,Downtown - Heights - Slope,ppb,Summer 2013,,2013-06-01T00:00:00.000,176055
365,Fine particles (PM 2.5),Mean,UHF42,202,13.85,Downtown - Heights - Slope,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,177231
365,Fine particles (PM 2.5),Mean,UHF42,202,9.46,Downtown - Heights - Slope,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,178575
375,Nitrogen dioxide (NO2),Mean,UHF42,102,21.91,Northeast Bronx,ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667064
375,Nitrogen dioxide (NO2),Mean,UHF42,102,12.28,Northeast Bronx,ppb,Summer 2019,,2019-06-01T00:00:00.000,643322
375,Nitrogen dioxide (NO2),Mean,UHF42,202,17.42,Downtown - Heights - Slope,ppb,Summer 2015,,2015-06-01T00:00:00.000,336515
375,Nitrogen dioxide (NO2),Mean,UHF42,102,15.79,Northeast Bronx,ppb,Summer 2015,,2015-06-01T00:00:00.000,336494
375,Nitrogen dioxide (NO2),Mean,UHF42,102,22.24,Northeast Bronx,ppb,Winter 2012-13,,2012-12-01T00:00:00.000,175418
375,Nitrogen dioxide (NO2),Mean,UHF42,102,20.21,Northeast Bronx,ppb,Annual Average 2010,,2009-12-01T00:00:00.000,176552
375,Nitrogen dioxide (NO2),Mean,UHF42,202,26.46,Downtown - Heights - Slope,ppb,Annual Average 2010,,2009-12-01T00:00:00.000,176559
375,Nitrogen dioxide (NO2),Mean,UHF42,202,28.16,Downtown - Heights - Slope,ppb,Winter 2012-13,,2012-12-01T00:00:00.000,175425
365,Fine particles (PM 2.5),Mean,UHF42,102,6.49,Northeast Bronx,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742167
365,Fine particles (PM 2.5),Mean,UHF42,102,7.46,Northeast Bronx,mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547372
365,Fine particles (PM 2.5),Mean,UHF42,102,6.68,Northeast Bronx,mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649666
365,Fine particles (PM 2.5),Mean,UHF42,102,8.13,Northeast Bronx,mcg/m3,Winter 2017-18,,2017-12-01T00:00:00.000,605668
365,Fine particles (PM 2.5),Mean,UHF42,102,12.20,Northeast Bronx,mcg/m3,Winter 2013-14,,2013-12-01T00:00:00.000,212669
365,Fine particles (PM 2.5),Mean,UHF42,202,14.16,Downtown - Heights - Slope,mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,177147
365,Fine particles (PM 2.5),Mean,CD,205,7.97,Fordham and University Heights (CD5),mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,649944
365,Fine particles (PM 2.5),Mean,CD,205,9.85,Fordham and University Heights (CD5),mcg/m3,Annual Average 2015,,2015-01-01T00:00:00.000,334231
365,Fine particles (PM 2.5),Mean,CD,205,9.50,Fordham and University Heights (CD5),mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,213947
365,Fine particles (PM 2.5),Mean,CD,205,11.71,Fordham and University Heights (CD5),mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,170298
365,Fine particles (PM 2.5),Mean,CD,205,12.10,Fordham and University Heights (CD5),mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,170180
365,Fine particles (PM 2.5),Mean,CD,305,5.98,East New York and Starrett City (CD5),mcg/m3,Annual Average 2020,,2020-01-01T00:00:00.000,669892
375,Nitrogen dioxide (NO2),Mean,UHF34,408,26.89,Jamaica,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,211576
375,Nitrogen dioxide (NO2),Mean,UHF34,105106107,28.11,South Bronx,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,211585
375,Nitrogen dioxide (NO2),Mean,UHF34,105106107,32.11,South Bronx,ppb,Winter 2008-09,,2008-12-01T00:00:00.000,171592
386,Ozone (O3),Mean,UHF34,401,31.43,Long Island City - Astoria,ppb,Summer 2015,,2015-06-01T00:00:00.000,338233
386,Ozone (O3),Mean,UHF34,408,32.83,Jamaica,ppb,Summer 2019,,2019-06-01T00:00:00.000,650988
386,Ozone (O3),Mean,UHF34,408,32.04,Jamaica,ppb,Summer 2015,,2015-06-01T00:00:00.000,338238
375,Nitrogen dioxide (NO2),Mean,UHF34,206,25.64,Borough Park,ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667364
375,Nitrogen dioxide (NO2),Mean,UHF34,206,13.58,Borough Park,ppb,Summer 2019,,2019-06-01T00:00:00.000,643472
386,Ozone (O3),Mean,UHF34,206,30.45,Borough Park,ppb,Summer 2021,,2021-06-01T00:00:00.000,743675
386,Ozone (O3),Mean,UHF34,208,32.26,Canarsie - Flatlands,ppb,Summer 2021,,2021-06-01T00:00:00.000,743673
386,Ozone (O3),Mean,UHF34,208,33.70,Canarsie - Flatlands,ppb,Summer 2013,,2013-06-01T00:00:00.000,221859
365,Fine particles (PM 2.5),Mean,Borough,4,6.82,Queens,mcg/m3,Annual Average 2018,,2018-01-01T00:00:00.000,605657
386,Ozone (O3),Mean,UHF34,401,33.91,Long Island City - Astoria,ppb,Summer 2012,,2012-06-01T00:00:00.000,221906
386,Ozone (O3),Mean,UHF34,401,30.62,Long Island City - Astoria,ppb,Summer 2013,,2013-06-01T00:00:00.000,221907
386,Ozone (O3),Mean,UHF34,206,30.61,Borough Park,ppb,Summer 2013,,2013-06-01T00:00:00.000,221847
375,Nitrogen dioxide (NO2),Mean,UHF34,208,10.26,Canarsie - Flatlands,ppb,Summer 2017,,2017-06-01T00:00:00.000,549919
375,Nitrogen dioxide (NO2),Mean,UHF34,208,9.05,Canarsie - Flatlands,ppb,Summer 2018,,2018-06-01T00:00:00.000,602862
375,Nitrogen dioxide (NO2),Mean,UHF34,208,8.63,Canarsie - Flatlands,ppb,Summer 2020,,2020-06-01T00:00:00.000,667377
375,Nitrogen dioxide (NO2),Mean,UHF34,208,22.76,Canarsie - Flatlands,ppb,Winter 2016-17,,2016-12-01T00:00:00.000,549921
365,Fine particles (PM 2.5),Mean,Borough,4,7.17,Queens,mcg/m3,Annual Average 2016,,2015-12-31T00:00:00.000,410731
365,Fine particles (PM 2.5),Mean,Borough,4,9.21,Queens,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,333947
365,Fine particles (PM 2.5),Mean,Borough,4,7.72,Queens,mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649658
365,Fine particles (PM 2.5),Mean,Borough,4,7.55,Queens,mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669843
365,Fine particles (PM 2.5),Mean,Borough,4,9.20,Queens,mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,179651
365,Fine particles (PM 2.5),Mean,Borough,4,9.90,Queens,mcg/m3,Winter 2012-13,,2012-12-01T00:00:00.000,179516
365,Fine particles (PM 2.5),Mean,Borough,4,7.59,Queens,mcg/m3,Winter 2015-16,,2015-12-01T00:00:00.000,410729
365,Fine particles (PM 2.5),Mean,Borough,4,11.53,Queens,mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,179576
365,Fine particles (PM 2.5),Mean,Borough,4,11.23,Queens,mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,179581
365,Fine particles (PM 2.5),Mean,Borough,4,6.68,Queens,mcg/m3,Winter 2020-21,,2020-12-01T00:00:00.000,742156
386,Ozone (O3),Mean,UHF34,401,29.12,Long Island City - Astoria,ppb,Summer 2017,,2017-06-01T00:00:00.000,549388
386,Ozone (O3),Mean,UHF34,401,27.57,Long Island City - Astoria,ppb,2-Year Summer Average 2009-2010,,2009-06-01T00:00:00.000,122143
365,Fine particles (PM 2.5),Mean,Borough,4,8.36,Queens,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,179666
365,Fine particles (PM 2.5),Mean,Borough,4,8.89,Queens,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,333948
365,Fine particles (PM 2.5),Mean,Borough,4,12.10,Queens,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,179506
365,Fine particles (PM 2.5),Mean,Borough,4,6.48,Queens,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742158
365,Fine particles (PM 2.5),Mean,Borough,4,9.38,Queens,mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,179501
365,Fine particles (PM 2.5),Mean,Borough,4,8.30,Queens,mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,605658
